index,Interval_Start,Interval_End,Consumption_kW,Hour,Time,Date,Adjusted_Consumption_kWh,Price (Kč/MWh),Price_kWh,Month,DayOfWeek,Cost on SPOT,Cost on FORWARD,Price_difference,Moving_Average,YearMonth
3045,2024-02-01 17:15:00,2024-02-01 17:30:00,656,18,17:15:00,2024-02-01,164.0,2339.63,2.33963,2,3,383.69932,410.0,26.30068,2266.2957142857144,2024-02
3046,2024-02-01 17:30:00,2024-02-01 17:45:00,645,18,17:30:00,2024-02-01,161.25,2339.63,2.33963,2,3,377.2653375,403.125,25.859662500000013,2292.1157142857146,2024-02
3047,2024-02-01 17:45:00,2024-02-01 18:00:00,630,18,17:45:00,2024-02-01,157.5,2339.63,2.33963,2,3,368.491725,393.75,25.258275000000022,2303.994285714285,2024-02
3048,2024-02-01 18:00:00,2024-02-01 18:15:00,365,19,18:00:00,2024-02-01,91.25,2335.4,2.3354,2,3,213.10525,228.125,15.019749999999988,2315.268571428572,2024-02
3049,2024-02-01 18:15:00,2024-02-01 18:30:00,364,19,18:15:00,2024-02-01,91.0,2335.4,2.3354,2,3,212.5214,227.5,14.9786,2326.542857142857,2024-02
3050,2024-02-01 18:30:00,2024-02-01 18:45:00,361,19,18:30:00,2024-02-01,90.25,2335.4,2.3354,2,3,210.76985,225.625,14.855150000000007,2337.8171428571427,2024-02
3051,2024-02-01 18:45:00,2024-02-01 19:00:00,355,19,18:45:00,2024-02-01,88.75,2335.4,2.3354,2,3,207.26675,221.875,14.608249999999998,2337.212857142857,2024-02
3052,2024-02-01 19:00:00,2024-02-01 19:15:00,339,20,19:00:00,2024-02-01,84.75,2501.95,2.50195,2,3,212.0402625,211.875,-0.1652625000000114,2360.4014285714284,2024-02
3053,2024-02-01 19:15:00,2024-02-01 19:30:00,334,20,19:15:00,2024-02-01,83.5,2501.95,2.50195,2,3,208.912825,208.75,-0.162824999999998,2383.59,2024-02
3054,2024-02-01 19:30:00,2024-02-01 19:45:00,344,20,19:30:00,2024-02-01,86.0,2501.95,2.50195,2,3,215.1677,215.0,-0.1676999999999964,2406.778571428571,2024-02
3055,2024-02-01 19:45:00,2024-02-01 20:00:00,341,20,19:45:00,2024-02-01,85.25,2501.95,2.50195,2,3,213.2912375,213.125,-0.166237499999994,2430.5714285714284,2024-02
3056,2024-02-01 20:00:00,2024-02-01 20:15:00,348,21,20:00:00,2024-02-01,87.0,2267.44,2.26744,2,3,197.26728,217.5,20.23272,2420.862857142857,2024-02
3057,2024-02-01 20:15:00,2024-02-01 20:30:00,327,21,20:15:00,2024-02-01,81.75,2267.44,2.26744,2,3,185.36322,204.375,19.011779999999987,2411.154285714286,2024-02
3058,2024-02-01 20:30:00,2024-02-01 20:45:00,323,21,20:30:00,2024-02-01,80.75,2267.44,2.26744,2,3,183.09578,201.875,18.77922000000001,2401.445714285714,2024-02
3059,2024-02-01 20:45:00,2024-02-01 21:00:00,328,21,20:45:00,2024-02-01,82.0,2267.44,2.26744,2,3,185.93008,205.0,19.06992,2367.944285714286,2024-02
3060,2024-02-01 21:00:00,2024-02-01 21:15:00,333,22,21:00:00,2024-02-01,83.25,2076.24,2.07624,2,3,172.84698,208.125,35.27802,2307.128571428571,2024-02
3061,2024-02-01 21:15:00,2024-02-01 21:30:00,321,22,21:15:00,2024-02-01,80.25,2076.24,2.07624,2,3,166.61826,200.625,34.00674000000001,2246.312857142857,2024-02
3062,2024-02-01 21:30:00,2024-02-01 21:45:00,301,22,21:30:00,2024-02-01,75.25,2076.24,2.07624,2,3,156.23706,188.125,31.887939999999983,2185.497142857143,2024-02
3063,2024-02-01 21:45:00,2024-02-01 22:00:00,297,22,21:45:00,2024-02-01,74.25,2076.24,2.07624,2,3,154.16082,185.625,31.46418,2158.182857142857,2024-02
3064,2024-02-01 22:00:00,2024-02-01 22:15:00,298,23,22:00:00,2024-02-01,74.5,2039.15,2.03915,2,3,151.91667500000003,186.25,34.333324999999974,2125.57,2024-02
3065,2024-02-01 22:15:00,2024-02-01 22:30:00,298,23,22:15:00,2024-02-01,74.5,2039.15,2.03915,2,3,151.91667500000003,186.25,34.333324999999974,2092.9571428571426,2024-02
3066,2024-02-01 22:30:00,2024-02-01 22:45:00,286,23,22:30:00,2024-02-01,71.5,2039.15,2.03915,2,3,145.799225,178.75,32.95077499999999,2060.344285714285,2024-02
3067,2024-02-01 22:45:00,2024-02-01 23:00:00,280,23,22:45:00,2024-02-01,70.0,2039.15,2.03915,2,3,142.74050000000005,175.0,32.259499999999946,2055.0457142857144,2024-02
3068,2024-02-01 23:00:00,2024-02-01 23:15:00,270,24,23:00:00,2024-02-01,67.5,1828.29,1.82829,2,3,123.409575,168.75,45.340425,2019.6242857142856,2024-02
3069,2024-02-01 23:15:00,2024-02-01 23:30:00,259,24,23:15:00,2024-02-01,64.75,1828.29,1.82829,2,3,118.3817775,161.875,43.4932225,1984.2028571428573,2024-02
3070,2024-02-01 23:30:00,2024-02-01 23:45:00,265,24,23:30:00,2024-02-01,66.25,1828.29,1.82829,2,3,121.1242125,165.625,44.5007875,1948.7814285714285,2024-02
3071,2024-02-01 23:45:00,2024-02-02 00:00:00,265,24,23:45:00,2024-02-01,66.25,1828.29,1.82829,2,3,121.1242125,165.625,44.5007875,1918.658571428572,2024-02
3072,2024-02-02 00:00:00,2024-02-02 00:15:00,249,1,00:00:00,2024-02-02,62.25,1597.72,1.59772,2,4,99.45807,155.625,56.16693,1855.597142857143,2024-02
3073,2024-02-02 00:15:00,2024-02-02 00:30:00,246,1,00:15:00,2024-02-02,61.5,1597.72,1.59772,2,4,98.25978,153.75,55.49022,1792.5357142857142,2024-02
3074,2024-02-02 00:30:00,2024-02-02 00:45:00,252,1,00:30:00,2024-02-02,63.0,1597.72,1.59772,2,4,100.65636,157.5,56.84363999999999,1729.4742857142858,2024-02
3075,2024-02-02 00:45:00,2024-02-02 01:00:00,250,1,00:45:00,2024-02-02,62.5,1597.72,1.59772,2,4,99.8575,156.25,56.3925,1696.5357142857142,2024-02
3076,2024-02-02 01:00:00,2024-02-02 01:15:00,250,2,01:00:00,2024-02-02,62.5,1491.01,1.49101,2,4,93.188125,156.25,63.061875,1648.3528571428571,2024-02
3077,2024-02-02 01:15:00,2024-02-02 01:30:00,252,2,01:15:00,2024-02-02,63.0,1491.01,1.49101,2,4,93.93363,157.5,63.566370000000006,1600.17,2024-02
3078,2024-02-02 01:30:00,2024-02-02 01:45:00,247,2,01:30:00,2024-02-02,61.75,1491.01,1.49101,2,4,92.0698675,154.375,62.3051325,1551.987142857143,2024-02
3079,2024-02-02 01:45:00,2024-02-02 02:00:00,248,2,01:45:00,2024-02-02,62.0,1491.01,1.49101,2,4,92.44262,155.0,62.55738,1536.7428571428572,2024-02
3080,2024-02-02 02:00:00,2024-02-02 02:15:00,251,3,02:00:00,2024-02-02,62.75,1442.75,1.44275,2,4,90.5325625,156.875,66.3424375,1514.6042857142857,2024-02
3081,2024-02-02 02:15:00,2024-02-02 02:30:00,255,3,02:15:00,2024-02-02,63.75,1442.75,1.44275,2,4,91.9753125,159.375,67.3996875,1492.465714285714,2024-02
3082,2024-02-02 02:30:00,2024-02-02 02:45:00,251,3,02:30:00,2024-02-02,62.75,1442.75,1.44275,2,4,90.5325625,156.875,66.3424375,1470.327142857143,2024-02
3083,2024-02-02 02:45:00,2024-02-02 03:00:00,249,3,02:45:00,2024-02-02,62.25,1442.75,1.44275,2,4,89.8111875,155.625,65.8138125,1463.432857142857,2024-02
3084,2024-02-02 03:00:00,2024-02-02 03:15:00,257,4,03:00:00,2024-02-02,64.25,1360.41,1.36041,2,4,87.40634250000001,160.625,73.21865749999999,1444.7757142857142,2024-02
3085,2024-02-02 03:15:00,2024-02-02 03:30:00,264,4,03:15:00,2024-02-02,66.0,1360.41,1.36041,2,4,89.78706000000001,165.0,75.21293999999999,1426.1185714285714,2024-02
3086,2024-02-02 03:30:00,2024-02-02 03:45:00,285,4,03:30:00,2024-02-02,71.25,1360.41,1.36041,2,4,96.9292125,178.125,81.1957875,1407.4614285714283,2024-02
3087,2024-02-02 03:45:00,2024-02-02 04:00:00,284,4,03:45:00,2024-02-02,71.0,1360.41,1.36041,2,4,96.58911,177.5,80.91089,1395.6985714285713,2024-02
3088,2024-02-02 04:00:00,2024-02-02 04:15:00,347,5,04:00:00,2024-02-02,86.75,1462.15,1.46215,2,4,126.8415125,216.875,90.0334875,1398.4699999999998,2024-02
3089,2024-02-02 04:15:00,2024-02-02 04:30:00,355,5,04:15:00,2024-02-02,88.75,1462.15,1.46215,2,4,129.7658125,221.875,92.1091875,1401.241428571429,2024-02
3090,2024-02-02 04:30:00,2024-02-02 04:45:00,352,5,04:30:00,2024-02-02,88.0,1462.15,1.46215,2,4,128.66920000000002,220.0,91.33079999999998,1404.0128571428577,2024-02
3091,2024-02-02 04:45:00,2024-02-02 05:00:00,358,5,04:45:00,2024-02-02,89.5,1462.15,1.46215,2,4,130.862425,223.75,92.887575,1418.547142857143,2024-02
3092,2024-02-02 05:00:00,2024-02-02 05:15:00,377,6,05:00:00,2024-02-02,94.25,1557.92,1.55792,2,4,146.83396,235.625,88.79104000000001,1446.7628571428572,2024-02
3093,2024-02-02 05:15:00,2024-02-02 05:30:00,370,6,05:15:00,2024-02-02,92.5,1557.92,1.55792,2,4,144.1076,231.25,87.14240000000001,1474.9785714285715,2024-02
3094,2024-02-02 05:30:00,2024-02-02 05:45:00,376,6,05:30:00,2024-02-02,94.0,1557.92,1.55792,2,4,146.44448,235.0,88.55552,1503.1942857142858,2024-02
3095,2024-02-02 05:45:00,2024-02-02 06:00:00,393,6,05:45:00,2024-02-02,98.25,1557.92,1.55792,2,4,153.06564,245.625,92.55936,1516.8757142857144,2024-02
3096,2024-02-02 06:00:00,2024-02-02 06:15:00,443,7,06:00:00,2024-02-02,110.75,2611.88,2.61188,2,4,289.26571,276.875,-12.390710000000013,1681.1228571428571,2024-02
3097,2024-02-02 06:15:00,2024-02-02 06:30:00,442,7,06:15:00,2024-02-02,110.5,2611.88,2.61188,2,4,288.61274000000003,276.25,-12.36274000000003,1845.37,2024-02
3098,2024-02-02 06:30:00,2024-02-02 06:45:00,763,7,06:30:00,2024-02-02,190.75,2611.88,2.61188,2,4,498.21611,476.875,-21.34111000000001,2009.6171428571429,2024-02
3099,2024-02-02 06:45:00,2024-02-02 07:00:00,722,7,06:45:00,2024-02-02,180.5,2611.88,2.61188,2,4,471.44434,451.25,-20.19434000000001,2160.1828571428573,2024-02
3100,2024-02-02 07:00:00,2024-02-02 07:15:00,1117,8,07:00:00,2024-02-02,279.25,2736.25,2.73625,2,4,764.0978125,698.125,-65.97281250000003,2328.5157142857142,2024-02
3101,2024-02-02 07:15:00,2024-02-02 07:30:00,1158,8,07:15:00,2024-02-02,289.5,2736.25,2.73625,2,4,792.144375,723.75,-68.39437499999997,2496.848571428572,2024-02
3102,2024-02-02 07:30:00,2024-02-02 07:45:00,1230,8,07:30:00,2024-02-02,307.5,2736.25,2.73625,2,4,841.396875,768.75,-72.64687500000002,2665.181428571429,2024-02
3103,2024-02-02 07:45:00,2024-02-02 08:00:00,1127,8,07:45:00,2024-02-02,281.75,2736.25,2.73625,2,4,770.9384375,704.375,-66.56343749999996,2682.9485714285715,2024-02
3104,2024-02-02 08:00:00,2024-02-02 08:15:00,996,9,08:00:00,2024-02-02,249.0,2595.21,2.59521,2,4,646.2072900000001,622.5,-23.707290000000057,2680.567142857143,2024-02
3105,2024-02-02 08:15:00,2024-02-02 08:30:00,909,9,08:15:00,2024-02-02,227.25,2595.21,2.59521,2,4,589.7614725000001,568.125,-21.63647250000008,2678.1857142857143,2024-02
3106,2024-02-02 08:30:00,2024-02-02 08:45:00,1021,9,08:30:00,2024-02-02,255.25,2595.21,2.59521,2,4,662.4273525000001,638.125,-24.302352500000097,2675.804285714286,2024-02
3107,2024-02-02 08:45:00,2024-02-02 09:00:00,1087,9,08:45:00,2024-02-02,271.75,2595.21,2.59521,2,4,705.2483175000001,679.375,-25.8733175000001,2655.655714285714,2024-02
3108,2024-02-02 09:00:00,2024-02-02 09:15:00,1037,10,09:00:00,2024-02-02,259.25,2223.58,2.22358,2,4,576.463115,648.125,71.66188499999998,2582.4171428571426,2024-02
3109,2024-02-02 09:15:00,2024-02-02 09:30:00,838,10,09:15:00,2024-02-02,209.5,2223.58,2.22358,2,4,465.84001,523.75,57.90998999999999,2509.178571428572,2024-02
3110,2024-02-02 09:30:00,2024-02-02 09:45:00,954,10,09:30:00,2024-02-02,238.5,2223.58,2.22358,2,4,530.32383,596.25,65.92616999999996,2435.94,2024-02
3111,2024-02-02 09:45:00,2024-02-02 10:00:00,1041,10,09:45:00,2024-02-02,260.25,2223.58,2.22358,2,4,578.686695,650.625,71.93830500000001,2382.85,2024-02
3112,2024-02-02 10:00:00,2024-02-02 10:15:00,1106,11,10:00:00,2024-02-02,276.5,2043.48,2.04348,2,4,565.0222200000001,691.25,126.22777999999994,2304.0314285714285,2024-02
3113,2024-02-02 10:15:00,2024-02-02 10:30:00,889,11,10:15:00,2024-02-02,222.25,2043.48,2.04348,2,4,454.16343000000006,555.625,101.46156999999994,2225.212857142857,2024-02
3114,2024-02-02 10:30:00,2024-02-02 10:45:00,932,11,10:30:00,2024-02-02,233.0,2043.48,2.04348,2,4,476.13084,582.5,106.36916000000002,2146.3942857142856,2024-02
3115,2024-02-02 10:45:00,2024-02-02 11:00:00,979,11,10:45:00,2024-02-02,244.75,2043.48,2.04348,2,4,500.14173000000005,611.875,111.73326999999996,2120.6657142857143,2024-02
3116,2024-02-02 11:00:00,2024-02-02 11:15:00,997,12,11:00:00,2024-02-02,249.25,1883.78,1.88378,2,4,469.532165,623.125,153.59283499999998,2072.1228571428574,2024-02
3117,2024-02-02 11:15:00,2024-02-02 11:30:00,872,12,11:15:00,2024-02-02,218.0,1883.78,1.88378,2,4,410.66404,545.0,134.33596,2023.58,2024-02
3118,2024-02-02 11:30:00,2024-02-02 11:45:00,976,12,11:30:00,2024-02-02,244.0,1883.78,1.88378,2,4,459.64232,610.0,150.35768000000002,1975.037142857143,2024-02
3119,2024-02-02 11:45:00,2024-02-02 12:00:00,1043,12,11:45:00,2024-02-02,260.75,1883.78,1.88378,2,4,491.195635,651.875,160.67936500000002,1952.2228571428573,2024-02
3120,2024-02-02 12:00:00,2024-02-02 12:15:00,1035,13,12:00:00,2024-02-02,258.75,1678.81,1.67881,2,4,434.3920875,646.875,212.4829125,1900.127142857143,2024-02
3121,2024-02-02 12:15:00,2024-02-02 12:30:00,887,13,12:15:00,2024-02-02,221.75,1678.81,1.67881,2,4,372.2761175,554.375,182.0988825,1848.0314285714285,2024-02
3122,2024-02-02 12:30:00,2024-02-02 12:45:00,990,13,12:30:00,2024-02-02,247.5,1678.81,1.67881,2,4,415.505475,618.75,203.244525,1795.935714285714,2024-02
3123,2024-02-02 12:45:00,2024-02-02 13:00:00,1001,13,12:45:00,2024-02-02,250.25,1678.81,1.67881,2,4,420.1222025,625.625,205.5027975,1766.6542857142854,2024-02
3124,2024-02-02 13:00:00,2024-02-02 13:15:00,983,14,13:00:00,2024-02-02,245.75,1747.47,1.74747,2,4,429.4407525,614.375,184.93424750000003,1747.1814285714286,2024-02
3125,2024-02-02 13:15:00,2024-02-02 13:30:00,837,14,13:15:00,2024-02-02,209.25,1747.47,1.74747,2,4,365.6580975,523.125,157.4669025,1727.7085714285713,2024-02
3126,2024-02-02 13:30:00,2024-02-02 13:45:00,983,14,13:30:00,2024-02-02,245.75,1747.47,1.74747,2,4,429.4407525,614.375,184.93424750000003,1708.2357142857145,2024-02
3127,2024-02-02 13:45:00,2024-02-02 14:00:00,1023,14,13:45:00,2024-02-02,255.75,1747.47,1.74747,2,4,446.9154525,639.375,192.4595475,1718.0442857142857,2024-02
3128,2024-02-02 14:00:00,2024-02-02 14:15:00,915,15,14:00:00,2024-02-02,228.75,2132.04,2.13204,2,4,487.70415,571.875,84.17084999999997,1782.7914285714287,2024-02
3129,2024-02-02 14:15:00,2024-02-02 14:30:00,831,15,14:15:00,2024-02-02,207.75,2132.04,2.13204,2,4,442.93131,519.375,76.44369,1847.5385714285717,2024-02
3130,2024-02-02 14:30:00,2024-02-02 14:45:00,897,15,14:30:00,2024-02-02,224.25,2132.04,2.13204,2,4,478.10997,560.625,82.51503000000002,1912.2857142857144,2024-02
3131,2024-02-02 14:45:00,2024-02-02 15:00:00,954,15,14:45:00,2024-02-02,238.5,2132.04,2.13204,2,4,508.49154,596.25,87.75846000000001,1967.2242857142855,2024-02
3132,2024-02-02 15:00:00,2024-02-02 15:15:00,861,16,15:00:00,2024-02-02,215.25,2751.42,2.75142,2,4,592.243155,538.125,-54.118155,2110.6457142857143,2024-02
3133,2024-02-02 15:15:00,2024-02-02 15:30:00,762,16,15:15:00,2024-02-02,190.5,2751.42,2.75142,2,4,524.14551,476.25,-47.895509999999945,2254.0671428571427,2024-02
3134,2024-02-02 15:30:00,2024-02-02 15:45:00,762,16,15:30:00,2024-02-02,190.5,2751.42,2.75142,2,4,524.14551,476.25,-47.895509999999945,2397.488571428571,2024-02
3135,2024-02-02 15:45:00,2024-02-02 16:00:00,766,16,15:45:00,2024-02-02,191.5,2751.42,2.75142,2,4,526.89693,478.75,-48.14693,2485.9714285714285,2024-02
3136,2024-02-02 16:00:00,2024-02-02 16:15:00,736,17,16:00:00,2024-02-02,184.0,2736.25,2.73625,2,4,503.47,460.0,-43.47000000000003,2572.287142857143,2024-02
3137,2024-02-02 16:15:00,2024-02-02 16:30:00,727,17,16:15:00,2024-02-02,181.75,2736.25,2.73625,2,4,497.3134375,454.375,-42.93843750000002,2658.6028571428574,2024-02
3138,2024-02-02 16:30:00,2024-02-02 16:45:00,725,17,16:30:00,2024-02-02,181.25,2736.25,2.73625,2,4,495.9453125,453.125,-42.8203125,2744.918571428572,2024-02
3139,2024-02-02 16:45:00,2024-02-02 17:00:00,710,17,16:45:00,2024-02-02,177.5,2736.25,2.73625,2,4,485.684375,443.75,-41.93437499999999,2742.7514285714287,2024-02
3140,2024-02-02 17:00:00,2024-02-02 17:15:00,626,18,17:00:00,2024-02-02,156.5,2736.25,2.73625,2,4,428.223125,391.25,-36.97312499999998,2740.584285714286,2024-02
3141,2024-02-02 17:15:00,2024-02-02 17:30:00,578,18,17:15:00,2024-02-02,144.5,2736.25,2.73625,2,4,395.388125,361.25,-34.138125,2738.4171428571426,2024-02
3142,2024-02-02 17:30:00,2024-02-02 17:45:00,577,18,17:30:00,2024-02-02,144.25,2736.25,2.73625,2,4,394.7040625,360.625,-34.07906250000002,2736.25,2024-02
3143,2024-02-02 17:45:00,2024-02-02 18:00:00,582,18,17:45:00,2024-02-02,145.5,2736.25,2.73625,2,4,398.124375,363.75,-34.374374999999986,2736.25,2024-02
3144,2024-02-02 18:00:00,2024-02-02 18:15:00,332,19,18:00:00,2024-02-02,83.0,2578.29,2.57829,2,4,213.99807,207.5,-6.498070000000013,2713.684285714286,2024-02
3145,2024-02-02 18:15:00,2024-02-02 18:30:00,329,19,18:15:00,2024-02-02,82.25,2578.29,2.57829,2,4,212.0643525,205.625,-6.4393525000000125,2691.118571428572,2024-02
3146,2024-02-02 18:30:00,2024-02-02 18:45:00,330,19,18:30:00,2024-02-02,82.5,2578.29,2.57829,2,4,212.708925,206.25,-6.458924999999994,2668.552857142857,2024-02
3147,2024-02-02 18:45:00,2024-02-02 19:00:00,324,19,18:45:00,2024-02-02,81.0,2578.29,2.57829,2,4,208.84149,202.5,-6.341489999999993,2645.9871428571428,2024-02
3148,2024-02-02 19:00:00,2024-02-02 19:15:00,327,20,19:00:00,2024-02-02,81.75,2736.25,2.73625,2,4,223.6884375,204.375,-19.313437499999992,2645.9871428571428,2024-02
3149,2024-02-02 19:15:00,2024-02-02 19:30:00,323,20,19:15:00,2024-02-02,80.75,2736.25,2.73625,2,4,220.9521875,201.875,-19.077187500000008,2645.9871428571428,2024-02
3150,2024-02-02 19:30:00,2024-02-02 19:45:00,313,20,19:30:00,2024-02-02,78.25,2736.25,2.73625,2,4,214.1115625,195.625,-18.48656249999999,2645.9871428571428,2024-02
3151,2024-02-02 19:45:00,2024-02-02 20:00:00,315,20,19:45:00,2024-02-02,78.75,2736.25,2.73625,2,4,215.4796875,196.875,-18.60468750000001,2668.552857142857,2024-02
3152,2024-02-02 20:00:00,2024-02-02 20:15:00,313,21,20:00:00,2024-02-02,78.25,2611.88,2.61188,2,4,204.37961,195.625,-8.754610000000014,2673.3514285714286,2024-02
3153,2024-02-02 20:15:00,2024-02-02 20:30:00,310,21,20:15:00,2024-02-02,77.5,2611.88,2.61188,2,4,202.4207,193.75,-8.67070000000001,2678.15,2024-02
3154,2024-02-02 20:30:00,2024-02-02 20:45:00,305,21,20:30:00,2024-02-02,76.25,2611.88,2.61188,2,4,199.15585,190.625,-8.530849999999987,2682.9485714285715,2024-02
3155,2024-02-02 20:45:00,2024-02-02 21:00:00,300,21,20:45:00,2024-02-02,75.0,2611.88,2.61188,2,4,195.891,187.5,-8.390999999999991,2665.181428571429,2024-02
3156,2024-02-02 21:00:00,2024-02-02 21:15:00,294,22,21:00:00,2024-02-02,73.5,2139.25,2.13925,2,4,157.23487500000002,183.75,26.515124999999983,2579.8957142857143,2024-02
3157,2024-02-02 21:15:00,2024-02-02 21:30:00,285,22,21:15:00,2024-02-02,71.25,2139.25,2.13925,2,4,152.4215625,178.125,25.703437500000007,2494.61,2024-02
3158,2024-02-02 21:30:00,2024-02-02 21:45:00,273,22,21:30:00,2024-02-02,68.25,2139.25,2.13925,2,4,146.0038125,170.625,24.62118749999999,2409.324285714286,2024-02
3159,2024-02-02 21:45:00,2024-02-02 22:00:00,265,22,21:45:00,2024-02-02,66.25,2139.25,2.13925,2,4,141.7253125,165.625,23.8996875,2341.805714285714,2024-02
3160,2024-02-02 22:00:00,2024-02-02 22:15:00,259,23,22:00:00,2024-02-02,64.75,1778.81,1.77881,2,4,115.1779475,161.875,46.6970525,2222.7957142857144,2024-02
3161,2024-02-02 22:15:00,2024-02-02 22:30:00,258,23,22:15:00,2024-02-02,64.5,1778.81,1.77881,2,4,114.733245,161.25,46.516755,2103.785714285714,2024-02
3162,2024-02-02 22:30:00,2024-02-02 22:45:00,264,23,22:30:00,2024-02-02,66.0,1778.81,1.77881,2,4,117.40146,165.0,47.59854,1984.7757142857145,2024-02
3163,2024-02-02 22:45:00,2024-02-02 23:00:00,262,23,22:45:00,2024-02-02,65.5,1778.81,1.77881,2,4,116.512055,163.75,47.237945,1933.2842857142855,2024-02
3164,2024-02-02 23:00:00,2024-02-02 23:15:00,264,24,23:00:00,2024-02-02,66.0,1716.62,1.7166199999999998,2,4,113.29692,165.0,51.70308,1872.908571428572,2024-02
3165,2024-02-02 23:15:00,2024-02-02 23:30:00,251,24,23:15:00,2024-02-02,62.75,1716.62,1.7166199999999998,2,4,107.717905,156.875,49.157095,1812.532857142857,2024-02
3166,2024-02-02 23:30:00,2024-02-02 23:45:00,256,24,23:30:00,2024-02-02,64.0,1716.62,1.7166199999999998,2,4,109.86368,160.0,50.13632,1752.1571428571426,2024-02
3167,2024-02-02 23:45:00,2024-02-03 00:00:00,263,24,23:45:00,2024-02-02,65.75,1716.62,1.7166199999999998,2,4,112.867765,164.375,51.507235,1743.2728571428572,2024-02
3168,2024-02-03 00:00:00,2024-02-03 00:15:00,259,1,00:00:00,2024-02-03,64.75,1616.88,1.61688,2,5,104.69298,161.875,57.18202,1720.14,2024-02
3169,2024-02-03 00:15:00,2024-02-03 00:30:00,256,1,00:15:00,2024-02-03,64.0,1616.88,1.61688,2,5,103.48032,160.0,56.51968,1697.0071428571428,2024-02
3170,2024-02-03 00:30:00,2024-02-03 00:45:00,259,1,00:30:00,2024-02-03,64.75,1616.88,1.61688,2,5,104.69298,161.875,57.18202,1673.8742857142856,2024-02
3171,2024-02-03 00:45:00,2024-02-03 01:00:00,262,1,00:45:00,2024-02-03,65.5,1616.88,1.61688,2,5,105.90564,163.75,57.84436,1659.6257142857144,2024-02
3172,2024-02-03 01:00:00,2024-02-03 01:15:00,256,2,01:00:00,2024-02-03,64.0,1616.88,1.61688,2,5,103.48032,160.0,56.51968,1645.3771428571429,2024-02
3173,2024-02-03 01:15:00,2024-02-03 01:30:00,253,2,01:15:00,2024-02-03,63.25,1616.88,1.61688,2,5,102.26766,158.125,55.85733999999999,1631.1285714285716,2024-02
3174,2024-02-03 01:30:00,2024-02-03 01:45:00,261,2,01:30:00,2024-02-03,65.25,1616.88,1.61688,2,5,105.50142,163.125,57.62358,1616.88,2024-02
3175,2024-02-03 01:45:00,2024-02-03 02:00:00,259,2,01:45:00,2024-02-03,64.75,1616.88,1.61688,2,5,104.69298,161.875,57.18202,1616.88,2024-02
3176,2024-02-03 02:00:00,2024-02-03 02:15:00,239,3,02:00:00,2024-02-03,59.75,1741.25,1.74125,2,5,104.0396875,149.375,45.3353125,1634.6471428571429,2024-02
3177,2024-02-03 02:15:00,2024-02-03 02:30:00,243,3,02:15:00,2024-02-03,60.75,1741.25,1.74125,2,5,105.7809375,151.875,46.09406250000001,1652.4142857142858,2024-02
3178,2024-02-03 02:30:00,2024-02-03 02:45:00,243,3,02:30:00,2024-02-03,60.75,1741.25,1.74125,2,5,105.7809375,151.875,46.09406250000001,1670.1814285714286,2024-02
3179,2024-02-03 02:45:00,2024-02-03 03:00:00,236,3,02:45:00,2024-02-03,59.0,1741.25,1.74125,2,5,102.73375,147.5,44.76625,1687.9485714285713,2024-02
3180,2024-02-03 03:00:00,2024-02-03 03:15:00,238,4,03:00:00,2024-02-03,59.5,1741.25,1.74125,2,5,103.604375,148.75,45.145625,1705.7157142857145,2024-02
3181,2024-02-03 03:15:00,2024-02-03 03:30:00,240,4,03:15:00,2024-02-03,60.0,1741.25,1.74125,2,5,104.475,150.0,45.525000000000006,1723.4828571428573,2024-02
3182,2024-02-03 03:30:00,2024-02-03 03:45:00,247,4,03:30:00,2024-02-03,61.75,1741.25,1.74125,2,5,107.5221875,154.375,46.8528125,1741.25,2024-02
3183,2024-02-03 03:45:00,2024-02-03 04:00:00,238,4,03:45:00,2024-02-03,59.5,1741.25,1.74125,2,5,103.604375,148.75,45.145625,1741.25,2024-02
3184,2024-02-03 04:00:00,2024-02-03 04:15:00,260,5,04:00:00,2024-02-03,65.0,1741.25,1.74125,2,5,113.18125,162.5,49.31875,1741.25,2024-02
3185,2024-02-03 04:15:00,2024-02-03 04:30:00,256,5,04:15:00,2024-02-03,64.0,1741.25,1.74125,2,5,111.44,160.0,48.56,1741.25,2024-02
3186,2024-02-03 04:30:00,2024-02-03 04:45:00,260,5,04:30:00,2024-02-03,65.0,1741.25,1.74125,2,5,113.18125,162.5,49.31875,1741.25,2024-02
3187,2024-02-03 04:45:00,2024-02-03 05:00:00,265,5,04:45:00,2024-02-03,66.25,1741.25,1.74125,2,5,115.3578125,165.625,50.267187500000006,1741.25,2024-02
3188,2024-02-03 05:00:00,2024-02-03 05:15:00,277,6,05:00:00,2024-02-03,69.25,1865.63,1.86563,2,5,129.19487750000002,173.125,43.93012249999998,1759.0185714285717,2024-02
3189,2024-02-03 05:15:00,2024-02-03 05:30:00,283,6,05:15:00,2024-02-03,70.75,1865.63,1.86563,2,5,131.9933225,176.875,44.8816775,1776.787142857143,2024-02
3190,2024-02-03 05:30:00,2024-02-03 05:45:00,281,6,05:30:00,2024-02-03,70.25,1865.63,1.86563,2,5,131.0605075,175.625,44.5644925,1794.5557142857142,2024-02
3191,2024-02-03 05:45:00,2024-02-03 06:00:00,272,6,05:45:00,2024-02-03,68.0,1865.63,1.86563,2,5,126.86284,170.0,43.13716,1812.3242857142857,2024-02
